review	aspect	sentiment
"Ashkra ma3ash ehne ! : p ""You can't be ugly and play hard to get . It just doesn't work that way . You're already hard to want."" - Peter Griffin"""	"Peter Griffin"""	0
#SriLanka #News 5th & final ODI between SL & Pakistan to be played today http://t.co/uO8b8m9P	Pakistan	0
Chester County Cataract Surgeons Say Baby Boomer Vision Loss Is Now Widesprea d: WEST CHESTER , PA , Mar 06 , 2012 ( ... http://t.co/eEXbSwjL	Chester County Cataract Surgeons	0
NMEDA is the only association that promotes safe driving and equipment for disabled people.They have much to offer #ad http://t.co/pmrmBljJ	NMEDA	1
@KSIOlajidebt Youtube , like all things , has a weakness . To defeat Youtube , you must do it . UNLEASH THE HESKEY !!!!	Youtube	-1
what Shiv Sena is doing is absolutely correct because no one is greater than country's honour . SRK this is not y'r film so plz shut y'r mth	Shiv Sena	1
JumpFly Named Best Pay Per Click Management Company by http://t.co/EFJdGYWu for ... - Albany Times Union http://t.co/8deC7ACl	JumpFly	1
Sneak Peak Of Next Weeks Podcast ! Rob & Kim's Marriage Counseling : What NOT to do in a relationship ( video ) http://t.co/6Nup46VP	Rob	0
Source : Chris Paul joins LeBron James â marketing group - Boston Herald http://tinyurl.com/2emzq55	Chris Paul	0
New post : Video Marketing Tips - 3 Ways to Use YouTube Traffic to Achieve Hyper Profit Growth http://bit.ly/9eZNE8	YouTube	0
Texas Chicken 4-for-4.80 Mondays ! #fastfoodfix @allankarlo http://t.co/tRcW52qO	Texas Chicken	0
Tesco information on Britain's largest supermarket discount s: Tesco claims to be 's largest discoun ... http://bit.ly/fkLHXe supermarket	Tesco	0
Catch @DanPrimack on PBS @NewsHour in the 6pm ET hour tonight talking @MittRomney and Bain .	PBS	0
Can't believe she's gone . I grew up listening to her beautiful voice , her songs She's 4ever in my heart and memory . R.I.P Whitney Houston .	Whitney Houston	1
An Open Letter To All JV Partners http://t.co/dWwYfWR	JV	0
Grimaldi & Associates - International Consulting Services at your service in 2012 !	Grimaldi & Associates - International Consulting Services	1
& am p; Raheem Sterling suddenly became a topic . Wow .	Raheem Sterling	0
Closed a SELL NZD/JPY position at 65.209 on ZuluTrade.com . net PnL : $ 7.15 Visit http://bit.ly/hjJ2tm to see my performance .	ZuluTrade.com . net	0
@fmdroid .. cause everybody in ecuador use boring blackberries or iphones , ill buy the samsung galaxy S2 but I mean ....	samsung	0
I posted a new photo to Facebook http://t.co/KfKV4AHK	Facebook	0
People are dying in South Kordofan and Blue Nile , Sudan . Stop Bashir from getting away with murder http://t.co/gUSJLLqT	Bashir	-1
http://t.co/LSmoZsXl WKU baseball opens doubleheader with 5-2 win over Kent State : Junior catcher Ryan Huck blast ... http://t.co/KsaZfiqU	Ryan Huck	0
Iranians Vote to Choose New Parliament http://t.co/7ACptS4G	Parliament	0
Don â t let the Senate move the â Let Women Die â bill . Pls take action w @NARAL now http://t.co/SzBkXbJB	Senate	-1
The Hindu : Health / Medicine & Research : Four hours a day on computers â can double heart disease risk â http://t.co/WGFqfqF via @AddThis	The Hindu	0
time to test :) RT : @kkowalcz : Show some augmented reality love for @ARNav_EU and download just launched Android app ! http://t.co/xDsoS5VB	Android	1
Libya Foreign Minister Moussa Koussa has defected to the UK and resigns from his post	Moussa Koussa	0
Twitter has just announced th ... http://t.co/wdYjwavQ	Twitter	0
"""Mike"" Update : It has been awhile since I spoke of my friend ""Mike"" . Â Things have gotten a little more relaxed sin ... http://bit.ly/aziC6H"	"""Mike"""	1
â Happiness in intelligent people is the rarest thing I know . â Ernest Hemingway	Ernest Hemingway	0
I just ousted @tatianairuri as the mayor of Condominio Las Palmeras on @foursquare ! http://t.co/mPYwdg7h	@tatianairuri	0
95.5 KLOS Southern California's Best Rock : http://t.co/gVrS7Ki via @AddThis	95.5 KLOS Southern California's Best Rock	0
Pesticide in drinks killing people RT @Naharnet Coca Cola : China Death Not Linked to 'Product Quality' http://t.co/kkaImrRF	Coca Cola	-1
Twitter Brings On Two Ex-Googlers To Bolster Revenue Generation - AllTwitter http://t.co/JljzdJiJ	Twitter	0
NFL Superbowl XLVI NY Giants vs NE Patriots Live Stream : MSN forum Statistics : 1 Post || 11 Views Post by Hublag http://t.co/G746SSu3	NFL Superbowl XLVI NY Giants	0
Independent Research Network News is out ! http://t.co/KU5k7aHe	Independent Research Network News	0
Premier League : Arsenal 2-0 Wolves â Full Match Report now available on Arsenal.com http://bit.ly/gZOnsQ ( via @Arsenal )	Arsenal	0
@RujutaDiwekar Hi rujuta , your first book is really awesome .. tell me one thing ... will drinking green tea helps to reduce weight ??	rujuta	1
"I'm selling St George England Flag Real Leather 20"" Filled Cushion on eBay . View it here : http://bit.ly/cNIp2u"	St George England	0
If we get a brokered convention , I'm supporting @SteveForbesCEO for the #GOP nomination .	@SteveForbesCEO	1
EU Elects Van Rompuy for Second Term as European Council Chief | Fox Business http://t.co/tbdRiRNm via @foxbusiness	Van Rompuy	0
Garden club news - Bucyrus Telegraph Forum http://t.co/QSRgThCh	Garden club	0
US Airways Shares Slip Despite Merger Chance , Strong Demand - TheStreet - http://t.co/glyNc2k7	US Airways	0
Check out Rain Design's iLap stand for laptops http://t.co/uffefL1 via @raindesigninc	Rain Design's	0
You're not one of the 1.5B :o) RT @ShannaNews @KushiNBCSD how can Santa wrap my present when I don't even know what I want ? ! ;) #mindreader	@ShannaNews @KushiNBCSD	1
Words to live by --&gt ; RT @domcaruso : If you tell the truth , you don't have to remember anything . - Mark Twain	Mark Twain	1
"I posted 10 photos on Facebook in the album ""Man o Sina"" http://fb.me/zqv2ImZr"	Facebook	0
Golden era for script writer s: Neelesh Misra http://t.co/4w0NTdU via @AddToAny	Neelesh Misra	0
@Battlefield i get this whenever i join a server : You were disconnected from EA Online . platform : PC	EA Online	0
The Eco Preservation Society : First day of May and last day of 2010 promotion of # RTR . Please follow EcoActions and RT #RTR material Gracias	The Eco Preservation Society	0
@mrskutcher Syrian army fires on its own people unarmed and sleeping . Its OWN people . UNARMED . SLEEPING . Please spread the word ! RT # Syria Ã¢ÂÂ	Syrian army	-1
TONIGHT ( Democratic Republic of Music , Tur 10 , 8.30pm ): Based in Brussels , this Belgian-Tunisian singer is passing ... http://t.co/fY015r8n	Democratic Republic of Music	0
Does anyone know how to get a result from contacting the A.T.O . ??? I am desperate !	A.T.O	0
Asia now world's biggest air travel market : IATA - Yahoo ! Finance News http://ow.ly/12BzJ	IATA	0
This woman on CNBC tells her story about how she's making money ! I just started and already made 53 dollars today !! http://t.co/Ck5zYeME	CNBC	0
Gigabyte's T1006 at the FCC , flaunts some convertible Cedar Trail style http://t.co/HreqtKWb	FCC	0
I posted a new photo to Facebook http://t.co/itTVgohZ	Facebook	0
@briankimmmm Find Used 2011 Scion here http://t.co/PpB3fkOa	Scion	0
Kwaa RT @mojaklehoko : RT @standupglenbo : News24 : 18 Schools get 0 % pass rate Person's comment : Which r doz skul .... well yours I think .	News24	0
Origin Energy reports 15 % profit growth http://t.co/SuyTGyy	Origin Energy	1
"Japan retail sales boosted by surge in demand for car s: "" The Japanese automotive association predicts that dome ... http://t.co/xIeCRdBC"	Japanese automotive association	0
Why Veganism ? Check out Kim Barnouin â s @SkinnyBitch Book of #Vegan Swaps & #Recipes http://t.co/Z0c3iY9w via @TheOrganicView	Kim Barnouin	1
GBP/U SD: Entering on a Retracement | Forex Blog : The Loonie ... : The Greenback's bringin' sexy back ! Or at least ... http://t.co/Wv04iHuX	Forex	0
When you innovate , you've got to be prepared for everyone telling you you're nuts - Larry Ellison http://t.co/V7zl4SJf	Larry Ellison	0
Hungary Tolna Free Retail REIT's Classified Ads http://postclass.com/list/15775,125.html	Tolna	0
Just got back from my Great Grandma's . Now about to go to the grocery store .	Great Grandma's	0
http://t.co/qgznq4f4 President Obama â s Agriculture Department today announced that it will impose a new 15-cent charge on all fresh ...	President Obama	0
THE INDEPENDENT WE DEMAND AN APOLOGY FOR UNJUSTLY CALLING THE RULERS OF BAHRAIN TYRANN ... http://twitition.com/fxnhh	THE INDEPENDENT	-1
"Smoke thi s: ""Smoking kills . If you're killed , you've lost a very important part of your life , "" - Actress Brooke ... http://t.co/BJ0k8s6i"	Actress Brooke	0
IN A DAY , WHEN YOU DON'T COME ACROSS ANY PROBLEMS - YOU CAN BE SURE THAT YOU ARE TRAVELLING IN A WRONG PATH - SWAMI VIVEKANANDA	SWAMI VIVEKANANDA	1
I was on the Evi Beta , very promising app . Not cool Apple ! http://t.co/VZQ83Zi4	Apple	-1
Heineken Launches New Online Video Campaign 'Men With Talent' - http://t.co/mg1VZTJl http://t.co/mVqgcuXK via @socialtimes	Heineken	0
Auburn man wins Great American SPAM championshi p: By Dave Meyer An airplane mechanic from Auburn has won the top ... http://t.co/3Fp6wTpS	Dave Meyer	0
Casting my vote to bring @Yobongo to Al Farwaniyah . Join me and vote too ! http://t.co/h3vEk1R	Al Farwaniyah	1
http://t.co/PrUEpa7C Viad Corp acquires Banff International Hotel : Viad Corp has completed the acq ... http://t.co/1UnFeJVQ EDconsulting_	Viad Corp	0
@condorCGT please arrange for collection @TomatoLand .. Regards , Fedex http://t.co/QN2nVLwD	Fedex	0
Uhm , Paul Allen is not Microsoft , nor is this company owned fully or partially by Microsoft . http://bit.ly/caLQst	Paul Allen	0
Cynthia Geddes Blog Â» Using Cash Siphon to boost The Affiliate ... : Affiliate marketing online can be a offshoot ... http://t.co/lUycDV6	Cynthia Geddes	0
Great PC & Laptop Sales at http://bit.ly/YFL-Promo Get promo codes from HP , Dell Small Business , Comp USA , Computer Associates & more	HP	1
Please @TimTebow beat the fucking steelers !!	steelers	-1
maat COLOMBIA LOVES YOU !!! NOTICE US !!!! PLZ ? :D ( @matthunter123 live on http://t.co/R6PmsVYA)	maat	1
@Shibeeb finally you become an ARSENAL fan #GoonerPower http://t.co/gilYdE4C	@Shibeeb	1
The crux ... is that the vast majority of the mass of the universe seems to be missing . ~William J . Broad~	~William J . Broad~	0
I just used #Shazam to discover Let It Die by Three Days Grace . http://t.co/fLVaIUvg	Three Days Grace	0
[ 10 ] Jang Keun-suk warns die-hard fans not to take things too far via @viki	Jang Keun-suk	0
Amid protest , 'evil' Jeffrey Dahmer walking tour continue s: They criticized the new tour as an attempt to make m ... http://t.co/GpPNu3Wr	Jeffrey Dahmer	-1
Nice Brand photo s: Check out these brand image s: TRAVEL+LEISURE Image by PLEASE VISIT â http://t.co/HKdipWaz Trav ... http://t.co/9wVoTrrZ	TRAVEL+LEISURE	0
"For Friday's protest Tahrir Sq -- download MC Yogi's ""Be the Change"" on Elephant Power DVD"	MC Yogi's	0
Investigative journalism class offers scholarships [ Latin America ] | IJNet : http://t.co/30KnXMG9 via @AddThis	IJNet	0
#becauseoffacebook revolutions in the Mideast . #Syria army attacking its ppl NOW ! RT ! Spread the word on this genocide by #Assad	#Assad	-1
Check it out at http://t.co/rKDeNAYt My favourite-are Merino wool red Kamchatka socks-ideal for the Siberian freeze that hit Britain soon .	Kamchatka	1
Top 10 Twitter tips that could land you on a cover ! #31daysonBE ... : It was also a direct result of a tweet , so ... http://t.co/BZV2D9as	Twitter	0
Nedbank , Standard Bank : Worst-performing bank shares . Capitec leads the pack as expected http://is.gd/kdojT	Nedbank	-1
;P yahoo This Site is For Sale http://bit.ly/bmzg8r	yahoo	0
. @ stucwomen conference voted to support rollout of GetSavi , our bystander programme challenging VAW . Thanks women ! #togetherwecanstopit	GetSavi	1
Secure Georgia wedding on Mike Fisher , Carrie Underwood ... - Calgary Herald http://tinyurl.com/24vprre	Mike Fisher	0
How to promote your software ? : Article by Bob Fredmann Related Blogs http://t.co/6HjT8L77	Bob Fredmann	0
Liverpool's 'Goal Problem' in numbers http://t.co/rR9rYxr3 via @football_speak	Liverpool's	-1
New Featured Company tomorrow !! Our new pick and CAVR will be rocking it all week !	CAVR	1
The Warhammer Games for PC is a hot seller in eBay . Act now . http://t.co/9McA2N8j	eBay	0
Special Price Sony BRAVIA KDL55NX810 55-Inch 1080p 240 Hz 3D-Ready LED HDTV , Black : Special Price ... http://bit.ly/fl3PX8 Discount Sale	Sony	0
Smithsonian Institution Announces New Jewelry Line with QVC http://www.artdaily.com/index.asp?int_sec=2&int_new=37341	Smithsonian Institution	0
"I posted 2 photos on Facebook in the album ""On Assignment | 26th SEA Games"" http://t.co/wElBPwAF"	Facebook	0
! Johnny Depp named Americas favourite actor for 2010 http://bit.ly/hJZ6E1 Johnny Depp	Johnny Depp	1
The Watcher's Council RIP edition : The Watcher's Council nominations for the week of February 27th were presen ... http://t.co/oCbF5kcW	The Watcher's Council	0
Egypt Security Forces Open Tahrir Square After Protests - Bloomberg http://bloom.bg/n6HLRm	Bloomberg	0
@hardrow One of our Twitter team is up in Chelan all week ... Definitely plans on visiting you !	Twitter	0
Mad About prize s: DBS Dine & Win w/ very spin : Olympus Digital Cameras , S $ 88 cash prizes , holiday for 2 to Hong Kong http://ow.ly/102Xy	Olympus	0
I posted a new photo to Facebook http://t.co/DTlZzeKo	Facebook	0
Nw we kw that millions have 2 sleep over @ Tahrir 4 the attorney general 2 realize the gov't is mostly made up of gangs .. simple â¹	attorney general	-1
@shinkyy no , he CAN'T .. That's why Bella called him spider monkey .. Cuz he's good at climbing and hanging through trees :D	Bella	0
Barcelona's Pep Guardiola : I have not decided yet if Lionel Messi will play against Zaragoza http://t.co/Cw76oazF	Pep Guardiola	0
Will 30 % CO2 Cuts Mean Deindustrialization or Green Growth ? : TreeHugger http://t.co/8S5Imvw via @TreeHugger	TreeHugger	0
Hearst â s Carey : We Will Have One Million Paying Digital Subscribers In 2012 http://t.co/uKVFFfRg #Hearstuk #PixelMags	Hearst	1
Listening to Bedstuy Parade & Funeral March ( feat . Pa ... by Mos Def #nowplaying http://t.co/eUkNYoG1 vÃÂ­a @grooveshark	Bedstuy	1
Haters -- keep in mind that dannys voice is going through like a million devices to get to you .. Because he's wayy better in person I promise	dannys	1
Internet and Websites : Novel Free Backlink Software Assist Websites Get ... http://t.co/Sc9BNjRZ	Novel	0
HIT - 100 FREE MORE TWITTER FOLLOWERS ! http://tinyurl.com/2e4chmv	TWITTER	0
Cuevana | The Secret Circle : Pilot http://t.co/TtfNwLAF vÃÂ­a @Cuevana	Cuevana	0
@theresaljx @gerrxgerry I'll do the flip table meme . Haha	@theresaljx @gerrxgerry	1
Stop Internet # Censorship ! Sign the global petition @Avaaz urging the US Congress to reject the #Blacklist Bill #SOPA http://t.co/PuLKVcvV	US Congress	0
Apple iPad Shipments Suddenly Rise : Next Tablet in Stores by Weekend ? [ REPORT ]: However , Apple Stores and other ... http://t.co/IJNu8cNQ	Apple	0
just closed a deal in 8 hours on EchoSign e-Signature solution http://t.co/b47NuxiZ	EchoSign	1
Update : New Fifa 11 Official Game Play http://football.quickezt.com/general/new-fifa-11-official-game-play/	Fifa	0
@chutche6 Thanks Cynthia . We're glad you enjoyed our book .	Cynthia	1
I just ousted Aaron P . as the mayor of Malaya Corner on @foursquare ! http://t.co/GGXOR4Iz	Aaron P	-1
â Money is like an arm or a leg - use it or lose it â Henry Ford	Henry Ford	1
Reception dashobaords receiving a warm reception at Sustainability Live !	Sustainability Live	0
@DavidCFoley has a brilliant ideaa . 24 , 973 new twitter followers in 30 days ? *** Check it out http://twitter-builder.com/tweet/freestuffmoney	twitter	0
