review	aspect	sentiment
The MomÂs Guide to Traveling w/Kids by Allison Umbricht $ The yellowfin tuna, Thunnus albacares; specifically the larger adult with long sickle-shaped fins (formerly regarded as a separate species, Thunnus (or Neothunnus) allisoni). $ | @travelal http://bit.ly/ab7D8z | Interview using @vodburner	Allison Umbricht	1
PageRage Create your own Facebook $ spend time using the social media application Facebook $ layout @ http://www.pagerage.com	Facebook	0
"""""""""""""""Be who you are and say what you feel , because those who mind don't matter , and those who matter don't mind."""""""" ( Dr . Seuss $ (1904–91) US writer and illustrator; pen name of Theodor Seuss Geisel. He is best known for his numerous children's books, particularly The Cat in the good deal of Hat (1957)."" $ )"""""	Dr . Seuss	1
Have you visited and seen the Fashion Visionaries $ a popular or the latest style of clothing, hair, decoration, or behaviour a manner of doing something [SEP] thinking about or planning the future with imagination or wisdom relating to or having the ability to see visions in a dream or trance, or as a supernatural apparition $ exhibit yet ? Check out the details here http://t.co/JtXjIBxP	Fashion Visionaries	0
mum $ one's mother $ tells me as long as i dont mess things up , im helping her . i stay in my room the whole day . am i even messing things up ? ! ? !	mum	-1
@Silvia_Pradilla $ not found $ : O What ??? Tell me everything !	@Silvia_Pradilla	0
no longer Lil Chris $ (A nickname for) a woman who smokes heavily. [SEP] (born 1934), English mountaineer; full name Christian John Storey Bonington. He made the first British ascent of the north face of the Eiger in 1962 and led expeditions to Mount Everest in 1975 and 1985 (when he reached the summit). $ , so .... like my new page http://t.co/9Fl74Ye4 http://t.co/D1kJW3Vr	Lil Chris	0
My father said I should apply for the PhD in NEWRI $ a city in the south-east of Northern Ireland, in County Down; population 28,100 (est. 2009). $ . Does anyone know how to write a research proposal ?	NEWRI	0
WordPress $ not found $ Frugal Theme Coupon Code : Special Frugal Theme Discount : Save money with our new valid frugal theme coup ... http://bit.ly/9IwPzB	WordPress	0
A call to photographers , Kelly Rowland's $ (1912–96), American dancer and choreographer; full name Eugene Curran Kelly. He performed in and choreographed many film musicals, including An American in Paris (1951) and Singin' in the Rain (1952). [SEP] A circle on which the slit, (concave) diffraction grating, and detector of a spectrograph must all lie if all the spectral lines are to be brought to a focus on the detector. $ comeback , and a $ 200 giveaway -- all new today on the blog ! Check it .... http://fb.me/CTOU3FDX	Kelly Rowland's	1
I unlocked the Marvel's $ Astonishment. $ The Avengers Coming Soon sticker on @GetGlue ! http://t.co/ejCXgqFZ	Marvel's	1
http://t.co/7XRT4Ttw new music releases Peter Gabriel $ decrease or fade gradually before coming to an end [SEP] (in the Bible) the archangel who foretold the birth of Jesus to the Virgin Mary (Luke 1:26–38), and who also appeared to Zacharias, father of John the Baptist, and to Daniel; (in Islam) the archangel who revealed the Koran to the Prophet Muhammad. $ sets new rules for his works	Peter Gabriel	0
KC Concepcion Rogue Magazine $ kilocycle(s). [SEP] an industrial city in south central Chile; population 220,000 (est. 2006). [SEP] a dishonest or unprincipled man an elephant or other large wild animal living apart from the herd and having savage or destructive tendencies [SEP] a periodical publication containing articles and illustrations, often on a particular subject or aimed at a particular readership a container or detachable receptacle for holding a supply of cartridges to be fed automatically to the breech of a gun a store for arms, ammunition, and explosives for military use. $ Photos Continue to Get Praised by Fans on Twitter : The KC Concepcion Rogue magazine ... http://t.co/gT1QLEUp	KC Concepcion Rogue Magazine	1
State of $ A state or condition in which matter exists; a material state or condition as opposed to a spiritual one; (Physics) each of the different modes in which matter can exist, traditionally categorized as solid, liquid, and gas, but extended from the 19th century onwards to other states, such as colloids and plasmas. $ Georgia Board of Pardons and Parole s: Grant clemency to my brother , Troy Davis http://t.co/ETbhPMo via @change	State of	1
I'm a twitter $ (of a bird) give a call consisting of repeated light tremulous sounds make a posting on the social media application Twitter $ newbie & not addicted to twitter . To know whether you are addicted to twitter log onto http://bit.ly/twitter-addict	twitter	0
ExtradjDnB thanks for following me on Twitter $ (of a bird) give a call consisting of repeated light tremulous sounds make a posting on the social media application Twitter $ !	Twitter	1
@Di_Elle and thats maybe indicates that lucho $ much or many $ cant control even his bbe bojan	lucho	-1
Sep 9 , So In Love With You Jasmine Page $ an Old World shrub or climbing plant which is popular as an ornamental and bears fragrant white, pink, or yellow flowers. [SEP] one or both sides of a sheet of paper in a book, magazine, newspaper, or other collection of bound sheets $ http://t.co/T0G88tj	Jasmine Page	1
Limited time ! Get our 5 song Christmas EP totally free ! A Jumpin' Christmas ! Grouptune $ not found $ http://t.co/jms6qKMO via @addthis	Grouptune	1
"""""""@ZandraAziela $ not found"" $ My name is LUCK . Well miss , good luck to u too . """"""""You can run , but you can't never hide .. """""""" LOL ."""""	@ZandraAziela	0
I favorited a @YouTube video http://t.co/vMzDDVfw Dr Fredrick K.C . Price $ debit. (as a title) Doctor (in street names) Drive. [SEP] a brick capable of withstanding intense heat, used especially to line furnaces and fireplaces. [SEP] kilocycle(s). [SEP] the amount of money expected, required, or given in payment for something an unwelcome experience or action undergone or done as a condition of achieving an objective $ - Race , Religion & Racism ( 1-11-98 )	Dr Fredrick K.C . Price	1
Man ! Jeremy Lin $ (1748–1832), English philosopher and jurist, the first major proponent of utilitarianism. Notable works: Introduction to the Principles of Morals and Legislation (1789). [SEP] (1908–71), Chinese communist statesman and general. He was nominated to become Mao's successor in 1969. Having staged an unsuccessful coup in 1971, he was reported to have been killed in a plane crash while fleeing to the Soviet Union. $ gives me life ! #knicks	Jeremy Lin	1
"""""""Ashkra ma3ash ehne  $ Resembling or suggestive of Peter Pan, especially not fully grown up, childlike, immature in a certain respects. [SEP] a mythical creature with the head and wings of an eagle and the body of a lion, typically depicted with pointed ears and with the eagle's legs taking the place of the forelegs."" $! : p """"""""You can't be ugly and play hard to get . It just doesn't work that way . You're already hard to want."""""""" - Peter Griffin"""""""""""""	"""""""Peter Griffin"""""""""""""""	0
#SriLanka #News 5th & final ODI between SL & Pakistan $ a country in South Asia; population 188,900,000 (estimated 2015); languages, Urdu (official), Punjabi, Sindhi, Pashto; capital, Islamabad. $ to be played today http://t.co/uO8b8m9P	Pakistan	0
Chester County Cataract Surgeons $ a city in north-western England, the county town of Cheshire; population 80,600 (est in a certain respects. 2009). [SEP] a territorial division of some countries, forming the chief unit of local administration [SEP] a medical condition in which the lens of the eye becomes progressively opaque, resulting in blurred vision a large waterfall [SEP] a medical practitioner qualified to practise surgery. $ Say Baby Boomer Vision Loss Is Now Widesprea d: WEST CHESTER , PA , Mar 06 , 2012 ( ... http://t.co/eEXbSwjL	Chester County Cataract Surgeons	0
NMEDA $ not found $ is the only association that promotes safe driving and equipment for disabled people.They have much to offer #ad http://t.co/pmrmBljJ	NMEDA	1
@KSIOlajidebt Youtube $ upload a video of (someone or something) to the video-sharing website YouTube $ , like all things , has a weakness . To defeat Youtube , you must do it . UNLEASH THE HESKEY !!!!	Youtube	-1
what Shiv Sena $ a Hindu nationalist organization centred in Maharashtra. $ is doing is absolutely correct because no one is greater than country's honour . SRK this is not y'r film so plz shut y'r mth	Shiv Sena	1
JumpFly $ not found $ Named Best Pay Per Click Management Company by http://t.co/EFJdGYWu for ... - Albany Times Union http://t.co/8deC7ACl	JumpFly	1
Sneak Peak Of Next Weeks Podcast ! Rob $ take property unlawfully from (a person or place) by force or threat of force $ & Kim's Marriage Counseling : What NOT to do in a relationship ( video ) http://t.co/6Nup46VP	Rob	0
"""Source : Chris Paul $ (born 1934), English mountaineer; full name Christian John Storey Bonington. He made the first British ascent of the north face of the Eiger in 1962 and led expeditions to Mount Everest in 1975 and 1985 (when he reached the summit). [SEP] Designating a test for the heterophile antibody of infectious mononucleosis (glandular fever), which reacts with sheep erythrocytes. Chiefly in """"Paul–Bunnell test"""". A Paul–Bunnell reaction; the result of a Paul–Bunnell test."" $ joins LeBron James â marketing group - Boston Herald http://tinyurl.com/2emzq55"	Chris Paul	0
